25 100
12
1 8
2 357710104 3879211
2 5513507 1423644
3 6497083 9999743
2 9940624 6835590
3 302901 9999743
3 348072 9999744
3 6648754 9999745
2 3865781 6798451
2 6124964 5562376
3 9420467 9999744
3 6124964 9999745
2 2219307 1915629
2 3596306 5562376
3 4160387 9999744
2 3628291 9699771
2 354762 1393145
3 535859 9999743
3 3363803 9999744
2 161257705 5400727
2 4915816 7465854
2 5623347 9608919
3 2536352 9999742
3 4888161 9999743
2 9898230 4286640
3 5442502 9999743
3 6812281 9999744
2 9197637 8753159
3 3969523 9999744
3 233734403 9999745
2 4341200 3709724
2 1445819 6007232
3 5678362 9999744
3 1345894 9999745
3 3235056 9999746
3 7748040 9999747
2 9833114 7331036
3 2046303 9999747
3 275136 9999748
3 5444562 9999749
2 7138615 5822633
2 4984206 8992029
2 9943825 8676373
3 857336075 9999747
3 3049094 9999748
2 522956 2480161
2 5239655 8432114
2 8771710 8319576
3 3101880 9999746
3 2880806 9999747
3 426920 9999748
2 1282763 5166223
2 1844786 7019041
3 5381534 9999747
3 5147842 9999748
2 7201393 5960113
3 1790027 9999748
3 4258639 9999749
2 2360364 118928
2 7449927 9239915
3 4221495 9999748
2 1050020 3298338
3 1925899 9999748
3 2580027 9999749
3 4010121 9999750
3 4901868 9999751
3 4275029 9999752
3 218552492 9999753
3 7923497 9999754
3 6063555 9999755
3 4513617 9999756
3 179940 9999757
2 326363 2159459
3 8771710 9999757
2 9507048 698346
2 81075 2990787
2 8352186 4765929
2 6246957 9956054
2 9163260 9283156
2 664791 9198424
2 4872878 6648689
3 6831050 9999751
2 9867055 4722250
2 8485990 6136346
3 9377707 9999750
2 1135879 6421293
2 5488798 8319576
3 9940624 9999749
2 3375967 6835504
2 7947350 7404008
2 1961977 1635896
3 5301478 9999747
3 9898230 9999748
2 6972372 4286640
2 230209807 2434824
2 1320134 9519463
3 4940805 9999746
3 9507048 9999747
3 5048624 9999748
3 2056863 9999749
2 5196993 698346
3 839766668 9999749
2 2513334 5209516
2 9989849 1321056
3 3865781 9999748
2 7646446 1044949
2 442145905 9830565
2 6914960 6798408
3 4790503 9999746
2 6093833 5913275
2 3773448 8164249
3 4778359 9999745
3 7364703 9999746
2 7176991 6610673
3 4867006 9999746
2 689406236 6724002
2 3109495 7496284
3 273205444 9999745
2 1256084 4600170
2 720975 7606183
3 1558764 9999744
3 522956 9999745
3 2445490 9999746
3 2407009 9999747
2 8262974 3612497
2 1396865 2480457
2 4370912 7247574
2 3143563 9429910
2 7695218 2185761
3 5548798 9999743
2 3932771 1563151
2 9407274 2133157
3 5831226 9999742
3 6972372 9999743
2 751121481 4286640
2 9302728 8639409
2 3951891 93009
2 4927258 144846
2 276244109 5658605
2 365788 2318999
3 9397891 9999738
2 6531749 791406
3 6018319 9999738
2 5242378 3255613
2 1335997 2267513
2 8373580 8053647
2 373533543 624947
2 176894 7953240
2 8592833 8003281
2 4631584 574829
2 282955 524861
2 7188018 4214810
3 2180971 9999730
3 2513334 9999731
3 2577685 9999732
3 2036686 9999733
2 132091165 5209516
2 4331692 3341596
2 5336647 2520764
3 6914960 9999731
2 5357988 4326394
3 7437409 9999731
2 3756109 7643947
3 6246957 9999731
2 1437586 9956054
2 5778533 6798408
2 8751124 7903524
3 9302728 9999729
3 9169232 9999730
3 5365325 9999731
3 8684846 9999732
3 7527994 9999733
3 22367 9999734
2 4657843 4923533
3 3932771 9999734
2 7768928 5122777
2 5786891 1563151
2 8944498 8639409
3 282955 9999732
2 3120099 4890011
2 8527786 4957055
3 5239655 9999731
2 3638459 8432114
2 112866 5335202
2 3059829 7978260
2 994532 524861
2 303575391 7804788
2 3547990 7854148
2 7141369 7755428
3 6531749 9999725
2 6758414 791406
2 3898769 3637130
2 6243248 3587864
3 3628291 9999723
2 7715753 9699771
3 9954343 9999723
3 6845640 9999724
2 28388804 7129784
2 7216319 175229
2 4466358 4445856
2 8611929 4495104
2 795430168 7706230
2 4250403 722479
2 2947818 674213
2 6823453 3685744
2 6048940 3733704
2 8933191 380983
2 1615710 428915
2 6152865 6031073
3 4465994 9999713
2 7288214 8604219
2 5362873 5755216
2 7218296 5707994
2 3803907 5983672
3 244605 9999710
2 2455024 1840895
2 3732699 476379
2 6032386 4263175
2 352533 5936694
2 2349956 5889856
2 4492287 2584436
3 958938809 9999705
3 6099382 9999706
3 1437586 9999707
3 133385564 9999708
2 8045998 9956054
2 5308593 8252408
2 100312528 9669348
3 1272334 9999706
2 1122121 9578983
3 5654197 9999706
2 2340638 3081978
2 4029409 452647
2 5948480 2736376
2 288363 2783106
3 1050020 9999703
2 8848440 3298604
2 980358467 3780944
2 8535818 2829702
3 2455024 9999701
2 7777563 1840895
2 8533442 2876032
3 693549 9999700
2 544243 7367522
2 1166330 2922094
3 6546550 9999699
3 5826459 9999700
2 2925529 4061621
2 5039256 4121016
2 2585123 4166945
3 4667463 9999698
2 2909328 6346295
2 1925499 3013651
3 9776279 9999697
3 8933191 9999698
3 9422434 9999699
3 492841 9999700
2 2271450 3518370
2 3889229 6686345
3 6020024 9999699
3 2928905 9999700
2 714104 4811209
3 6823453 9999700
2 6835793 322520
3 1604113 9999700
2 4688646 2102115
3 7188018 9999700
3 7176991 9999701
3 7285149 9999702
2 7484979 6610673
2 4399674 8502195
3 1917301 9999701
3 6438805 9999702
2 994073 3170164
2 6581592 2213765
2 356757859 4419773
2 5999530 4214810
2 520669 3685744
2 1468012 380983
2 2349831 2967923
2 7803422 2457640
2 7911905 3059247
3 6628811 9999694
3 6040163 9999695
2 5713244 6945799
2 2262711 63060
2 9877134 3104709
3 9284647 9999693
2 484879 9157147
3 442145905 9999693
2 3744588 9830565
2 9984999 2412155
2 2285694 4788569
2 1006145 4833849
3 5713244 9999690
2 7671222 6945799
2 6469465 3451078
2 4346392 3495939
3 720975 9999688
2 104433 7611820
2 4995216 3540800
3 4341200 9999687
2 5309065 3709724
2 485384 769009
3 7951682 9999686
2 723164577 4639371
2 7482240 813803
3 5347244 9999685
3 7671222 9999686
2 769712631 6945799
3 994532 9999686
2 2570900 524861
3 3239098 9999686
3 9999723 9999687
2 6647387 6205641
2 9595394 9459894
2 8569237 649580
3 4957075 9999685
2 3962170 1666798
3 545144506 9999685
2 8484235 3911803
3 5488798 9999685
2 1759832 8319576
3 485384 9999685
2 3996465 769009
3 3672724 9999685
3 2585123 9999686
2 186220 5307738
3 1266557 9999686
3 8585270 9999687
2 6530067 2293256
2 1504538 404949
2 4980877 4166945
3 8592833 9999685
3 1320134 9999686
3 6048940 9999687
3 4915816 9999688
2 6415188 7465854
3 2992007 9999688
3 1166330 9999689
2 4801435 9519463
2 9206978 8003281
2 2772821 7780108
2 345988164 3733704
3 1135879 9999686
2 4328813 6421293
2 3983676 2922094
3 1382248 9999685
3 847719544 9999686
3 7482240 9999687
2 2455665 3212888
3 8246660 9999687
3 2565492 9999688
2 3990188 6572649
2 7585991 6383794
2 5717982 6065089
3 100580 9999686
3 430594562 9999687
2 912845 351751
2 8596252 1725755
3 3921791 9999686
2 7993445 291536
2 7043348 813803
2 384975 2367115
3 5999530 9999684
3 5513507 9999685
2 6020610 1424708
3 39837948 9999685
2 6385203 9325720
2 2752058 4214810
3 4029409 9999684
2 462859 452647
3 298657 9999684
3 751678 9999685
3 176894 9999686
3 161257705 9999687
3 4566386 9999688
3 928608861 9999689
3 6942482 9999690
3 1504538 9999691
2 3186786 8792282
3 8352186 9999691
2 7116563 8393826
3 8944498 9999691
2 9741504 5400727
2 9413867 8640296
2 4950610 4755409
2 2636581 846831
3 2349831 9999688
2 8119178 2552600
3 813106 9999688
2 618891547 6909178
2 7219138 8028464
2 629077 7953240
2 5129412 404949
2 2596159 2967923
2 6208822 5057099
2 786352473 5012722
3 6902999 9999682
2 5477230 2710073
2 6536305 10000000
3 138134 9999681
2 571623590 9761718
2 9880073 9934081
2 9174920 9978027
2 9113811 9890135
2 1220954 5800730
2 8666829 5844535
2 7915932 3406751
2 524151 1937509
2 2462030 1893749
2 6653393 4700411
2 5290352 5144500
2 844123 5101054
2 3727234 5231163
3 2207509 9999669
2 1488691 4392960
3 4984206 9999669
3 9833114 9999670
2 1379574 8992029
2 7814041 7328501
3 6454264 9999669
3 7218296 9999670
3 9741504 9999671
2 2273834 5400727
3 484879 9999671
2 9512123 9157147
3 571623590 9999671
2 1082312 9761718
2 1903507 8222538
3 7915932 9999670
2 182959808 5707994
3 4496111 9999670
2 1087993 1240430
2 5881528 3406751
2 7621315 5187869
3 844123 9999668
2 6582832 5101054
2 6337563 3363225
2 7695042 9261535
2 9277141 3320100
3 7449927 9999665
3 5584007 9999666
3 1220954 9999667
3 9407274 9999668
2 3242300 2677929
2 3608343 9229979
3 5477230 9999667
3 3547990 9999668
3 8569237 9999669
2 4270480 2707152
2 8363643 2130787
2 1281058 7854148
2 6108469 649580
3 6020254 9999666
2 9299290 4029940
2 133325 5800730
2 6035484 3277108
3 6108469 9999664
2 8410853 649580
3 4207332 9999664
2 3612106 3564332
2 2739453 3234250
3 4668487 9999663
2 5079938 5469227
3 6233661 9999663
2 6664883 884573
3 664791 9999663
3 980358467 9999664
2 4498934 9193563
3 288363 9999664
2 4128343 2783106
2 744656430 3780944
3 186220 9999663
2 5417263 5307738
2 8509542 3148802
2 1080649 3191526
2 2600904 9304438
2 8698771 9347002
2 3055514 7268527
2 8528653 7226621
2 9379548 1583963
2 1427255 1542339
2 7033230 1341851
2 4575761 1300261
2 6655536 8971302
2 3721883 9012756
3 4995216 9999651
3 5417263 9999652
2 472903038 5307738
2 7448385 3541351
3 495196069 9999651
2 1643702 5497761
3 8131501 9999651
3 629077 9999652
2 3707525 1270345
2 2595508 7953240
2 376175 943010
3 362528533 9999650
2 7085356 1811380
3 6469465 9999650
2 8929589 3451078
2 288611492 9054145
2 3807647 9136508
3 9595394 9999648
2 7562268 9459894
2 9223543 9095338
3 4370912 9999647
2 6488980 7247574
2 5293263 984199
3 8528653 9999646
2 15884 7226621
2 477973159 4540093
3 6088774 9999645
2 8765700 2759741
2 7119103 2500610
3 5336647 9999644
3 4586233 9999645
3 769712631 9999646
3 9277141 9999647
2 2628910 6945799
2 5902641 2526605
2 456725200 2852867
3 276244109 9999645
2 891453513 5658605
3 384975 9999645
2 5541022 2367115
3 6152865 9999645
2 489311 6036160
2 2765654 3320100
2 2001657 1024821
2 1249336 1065076
3 584665 9999642
3 1379574 9999643
2 2209295 1367498
2 470968390 8992029
2 444969 1979450
2 271003816 8930576
2 7989235 3824184
3 1489894 9999639
2 3524384 3473508
3 3596306 9999639
2 3212377 5562376
3 9989849 9999639
3 5005290 9999640
3 456725200 9999641
3 8698771 9999642
3 132091165 9999643
3 9223543 9999644
2 7527980 4570131
2 1416519 2852867
2 4148446 5209516
2 7013153 9347002
3 8533442 9999641
3 9951442 9999642
2 9554588 9730744
2 819617143 2875998
2 4654798 1321056
3 3889229 9999640
2 9889871 6686345
2 9246982 9095338
3 4963909 9999639
2 8181287 1782595
2 5888190 4306517
3 1087993 9999638
2 1897471 1235869
2 1820790 4346271
3 2219307 9999637
3 9867055 9999638
3 1989996 9999639
2 115043 4727910
3 7085356 9999639
2 4868304 1811745
2 9837243 2343057
3 3994754 9999638
3 7216319 9999639
2 3244062 8831637
2 6538081 175229
2 1165504 1915629
2 5944683 8890785
3 3727234 9999636
3 2360364 9999637
2 4199694 118927
2 4454673 5231163
3 786352473 9999636
3 5881528 9999637
2 890319436 5012722
2 7248231 3406751
2 838743166 8811959
3 2681908 9999635
3 6839918 9999636
2 4413805 6982420
2 1344188 963604
2 6253079 8851314
3 7248231 9999634
3 189247553 9999635
3 3612106 9999636
2 3396368 7167726
3 723164577 9999636
2 3029769 4639371
3 7993445 9999636
3 162773925 9999637
3 524151 9999638
2 377154138 291536
2 9699021 500620
2 9070748 3564607
2 8666231 3406751
2 601294 1937509
2 9635921 4619770
2 4427632 4658971
2 1858267 8772720
3 6243248 9999631
2 465896 3588552
2 3617203 8733603
3 4128343 9999630
3 618891547 9999631
2 9527158 6909178
2 1663513 2783106
2 753345752 7308990
2 6706787 7348011
2 7969706 1181918
2 911056221 1104513
2 1959788 1143132
2 4552583 8412970
2 779323166 8374682
2 5055073 5381696
2 9913792 5419757
2 8320107 6515610
2 2702290 6591661
3 5944683 9999619
2 8123587 8890785
3 1445819 9999619
3 2600904 9999620
2 8543686 6009916
2 9224873 9304438
3 1396865 9999619
2 3266942 2479125
2 2946497 6553637
2 1535648 6629681
2 7204939 2626793
2 5376946 7186697
2 4253061 7148755
2 6415028 7662829
2 6770543 903444
3 9880073 9999612
2 3719340 9934081
2 9392455 865702
2 2712798 6477731
2 777505 8695210
3 2619805 9999609
2 7619990 7206659
2 1796537 6705173
2 431251576 6667517
3 9554588 9999607
3 4980877 9999608
3 4801435 9999609
2 2960381 9730744
3 9197637 9999609
2 7219202 9519463
2 9589269 4166945
2 1037828 8753161
3 5888190 9999607
2 685869 4306517
2 4149628 9849364
2 5153367 9811766
3 5537596 9999605
3 150302294 9999606
2 7537066 745744
2 6802653 9074741
3 303575391 9999605
2 6530018 7804788
3 271003816 9999605
2 3297811 8930576
2 1238810 6440080
2 1215757 7111033
2 991380828 6365044
3 753345752 9999602
2 425192357 7308990
3 2712798 9999602
2 5030026 6477731
2 9354813 6402543
2 8962892 6327583
2 912999 6290194
2 1195774 6742657
3 5376946 9999598
2 2373567 7187192
3 1535648 9999598
3 714104 9999599
2 4787506 4811209
2 478612485 6629681
2 3187124 6154966
3 6464782 9999597
2 2892445 5358449
3 489311 9999597
3 365788 9999598
2 7868680 6037502
3 8929589 9999598
3 81075 9999599
2 6578335 2318156
2 9607574 2990787
3 4253061 9999598
2 4158583 3451078
3 4399674 9999598
3 2870477 9999599
3 5237866 9999600
2 8383600 8502195
3 7969706 9999600
3 1440738 9999601
3 2869743 9999602
2 3007637 7055662
3 3732699 9999602
2 8079418 7582512
3 8962892 9999602
3 4787506 9999603
3 4290014 9999604
3 985968292 9999605
3 1282763 9999606
2 4626915 262309
2 8633642 7829468
3 5309065 9999605
2 9351995 7730829
3 8666829 9999605
3 211776084 9999606
2 1231774 5255718
2 375521 476633
2 103360 3709724
3 478612485 9999604
2 78117753 4811209
2 3510200 2389635
2 2549059 5844535
2 590590090 5166184
2 5594429 1181918
2 5842124 6629681
2 8297959 7148755
2 539774 6327583
2 8325953 6117726
3 352533 9999596
3 4466358 9999597
3 6530067 9999598
2 3267634 4445126
3 9129783 9999598
2 9315747 2292834
3 431251576 9999598
2 3886864 5936694
2 63101691 8714406
2 8744738 6667517
2 203262389 6816956
3 5740361 9999595
2 3005658 7928382
2 1588685 6779860
2 921025180 6854030
3 4688646 9999593
3 3094469 9999594
2 3916931 2100930
2 3232970 9549223
3 8633642 9999593
2 3491675 7829468
3 5892962 9999593
2 669418600 3941565
2 3877043 8450446
2 6536122 6890867
3 1663513 9999591
2 6793611 2783106
2 7914098 6927488
3 6415188 9999590
2 9185507 7465854
2 9882282 6964109
2 264029 7000730
2 8847084 7037351
2 6155015 7073972
2 565150 7385765
2 1021921 4079836
2 4435776 9175355
2 2874347 9211771
3 1335997 9999582
2 8857784 2267302
2 1731907 5544335
2 9716106 5580416
2 6896573 8622257
2 8848332 8658334
3 470968390 9999578
3 6488980 9999579
2 3333619 7247574
2 9844730 8992029
3 3990188 9999578
3 8363643 9999579
2 747626329 2130194
3 5055073 9999579
3 9282073 9999580
2 9943988 204155
2 9025135 5379588
3 66803 9999579
3 1498591 9999580
3 4654798 9999581
2 3523464 8193393
3 1159371 9999581
2 8063009 1488900
3 9512123 9999581
3 7814041 9999582
2 6383260 549845
3 1416519 9999582
2 8872421 2852850
2 1448596 1321056
2 264143 7328500
2 2528006 9155931
2 9734761 6572649
3 3187124 9999578
2 3783614 6154966
2 4430593 8301594
3 4552583 9999577
2 1795702 8412970
3 4413805 9999577
3 3049927 9999578
3 4927258 9999579
2 2080867 147078
2 2422186 5867195
2 3047389 6982419
2 2498028 8337557
2 7921159 2017401
2 2831390 2053182
3 8383600 9999574
3 2373567 9999575
3 3877043 9999576
2 491369707 8502195
2 6631890 7187192
2 576952869 8450446
2 4189396 8586624
3 7695042 9999573
2 3311805 9256567
2 72524 3861687
2 344935 1253107
2 5513726 1218631
2 7775041 5615642
3 8379045 9999569
3 7227126 9999570
2 3359932 4000633
2 1903767 7684529
2 9697134 6082097
2 9172977 6254606
2 7873680 4873250
3 1238810 9999566
2 5187721 6440080
2 5695112 4906772
2 3668563 4940294
2 1153626 4973816
2 290209357 8485486
2 4622108 8518903
2 4234743 8552320
3 4149628 9999560
2 779796 9849364
2 8147407 4771989
2 7458822 1
3 203262389 9999558
2 130087 6816956
3 78117753 9999558
2 624644 4811209
2 5602687 16556
2 8983286 830317
2 8482073 1472586
3 7448385 9999555
2 2898862 3541488
2 5364913 1505214
2 2850384 3895507
3 3510200 9999553
3 4586538 9999554
3 9697134 9999555
2 3086965 1609929
2 394212 2389635
3 2960381 9999554
3 5340330 9999555
3 3267634 9999556
2 5803129 9730744
3 3773448 9999556
3 3396368 9999557
3 3212377 9999558
3 2874347 9999559
2 4548656 8164611
3 6802653 9999559
2 407315753 4445126
3 5833375 9999559
2 904647550 6230123
3 8872421 9999559
3 3359932 9999560
3 5948480 9999561
3 6581592 9999562
2 7428441 4000633
2 4222488 2213765
2 7254051 2733446
2 3169258 2852850
2 6635933 9074741
2 899628 7167973
3 904647550 9999557
2 264438837 6230123
3 7695218 9999557
3 3468180 9999558
2 310803456 2186612
3 2628910 9999558
3 5931955 9999559
2 9485047 4238992
2 1620814 8910680
2 1856081 6534623
2 376560 6945798
3 795430168 9999556
2 7298921 7707679
2 670440 9211771
2 6917939 5562375
2 3017146 6082097
2 386218541 2661857
3 2702290 9999552
2 8041458 6591661
2 89959621 7627883
3 690638251 9999551
2 3416234 9033450
2 5939549 6189614
2 6764268 2568518
3 3017146 9999549
2 5383925 6082097
3 776595461 9999549
3 3756109 9999550
3 7914098 9999551
3 7947350 9999552
3 8543686 9999553
3 6653393 9999554
2 1546552 4693440
3 9881070 9999554
3 912845 9999555
2 4134415 351751
3 444969 9999555
2 375372 6010587
2 980236647 7410594
3 133325 9999554
3 4189396 9999555
3 3952084 9999556
2 5382304 9399097
2 596623691 5800730
2 798642 1979450
3 112866 9999554
2 2904227 5333093
3 689406236 9999554
3 3047389 9999555
2 7339942 1084794
3 6538081 9999555
2 3821127 175616
2 9478750 6723915
3 3898769 9999554
2 5385119 3637130
3 3916931 9999554
3 4158583 9999555
2 260114 2100633
3 8485990 9999555
3 2909328 9999556
3 5805625 9999557
2 564687 3451078
2 1649798 9912108
2 9527017 6346313
3 1820790 9999555
3 5200429 9999556
2 9442308 5444492
2 5375231 4346271
2 4167926 6136346
2 9475353 6982419
2 3774808 6927488
2 9454947 8586624
2 1632426 7645356
3 4622108 9999550
3 9224873 9999551
3 7562268 9999552
2 3072647 9459894
3 354762 9999552
3 4039654 9999553
2 9587354 1396103
3 290209357 9999553
2 7686507 2806404
3 9536760 9999553
3 5786891 9999554
3 2055672 9999555
2 897917396 9304438
3 751121481 9999555
3 376175 9999556
2 4754459 4284846
2 9647682 1563151
2 3834197 942960
2 3897668 1004510
2 5670719 6172290
3 7921159 9999552
2 1242684 2017401
3 6032386 9999552
2 8936965 4261919
3 7686507 9999552
3 8079418 9999553
2 705936 7582512
3 5717982 9999553
3 7056935 9999554
2 6821575 2806404
3 3962170 9999554
3 8325953 9999555
2 9948250 1666798
2 9963981 6059799
3 3311805 9999554
3 3508312 9999555
2 785619704 8080529
3 4234743 9999555
3 6706787 9999556
2 7038031 9256567
3 4134415 9999556
2 4256268 351751
3 897917396 9999556
3 376560 9999557
3 2636581 9999558
2 6624513 9304438
2 3158368 7348011
3 3478612 9999557
2 6041625 5034910
2 9211096 6117726
3 6378020 9999556
3 9478750 9999557
3 819617143 9999558
2 4676701 2875990
3 6638037 9999558
3 3608343 9999559
2 2239944 9234169
3 3821127 9999559
2 8000353 175616
2 3715136 1162525
3 9113811 9999558
3 2595508 9999559
2 7793207 7953321
2 1717262 9890135
2 5365905 1998425
3 3491675 9999557
3 4454673 9999558
2 70831564 7829468
2 8312167 5232617
3 912309 9999557
3 6497751 9999558
2 6681978 8535612
2 2245485 5281728
2 2417340 6723915
2 276126999 7092502
3 8695995 9999555
3 3109495 9999556
2 901011050 7496284
2 7894173 1696276
2 4473900 6945798
3 2080867 9999554
3 4270480 9999555
2 7968083 147271
3 9172977 9999555
3 7803422 9999556
3 9302848 9999557
3 744656430 9999558
2 968338 2705687
2 3693541 8561118
2 6279828 3780944
3 2273834 9999556
3 779323166 9999557
3 9351995 9999558
2 4257129 7731553
3 5382304 9999558
3 3169258 9999559
2 8834948 9399097
2 5368319 2852846
3 7298921 9999558
3 5803129 9999559
2 692738034 9730744
3 968338 9999559
3 63101691 9999560
3 2528006 9999561
3 7793207 9999562
2 4153565 2705687
2 6612588 7953321
3 1448596 9999561
2 6476917 7708041
2 5404644 2456974
2 3733343 1321056
3 5365905 9999559
